Stkcd,Trdynt,Yopnprc,Yclsprc,Ynshrtrd,Ysmvosd,Ysmvttl,Yretwd,Yretnd,Yarkettype
600403,2005,9.49,6.34,608669545,342360,808140.78,-0.334732,-0.334732,1
600403,2006,6.33,5.9,676455242,414180,752055.3,0.221709,0.217666,1
600403,2007,6.09,13.64,700891292,1217334.78,1738649.88,1.311864,1.311864,1
600403,2008,13.75,4.9,598764028,529073.69,624588.3,-0.640762,-0.640762,1
600403,2009,5,12.97,1183888031,1548189.99,1653246.99,1.646939,1.646939,1
600403,2010,14.27,33.92,734453136,4048928.64,4323680.64,1.618054,1.616808,1
600403,2011,33.93,24.71,219573858,3149709.57,20599490.59,-0.271521,-0.271521,1
600403,2012,24.95,20.59,379273716,2624545.53,24613413.68,-0.143887,-0.138406,1
600403,2013,20.72,7.12,1260080576,2498431.41,17022584.3,-0.295304,-0.286547,1
600403,2014,7.04,6.03,1992221689,14416598.78,14416598.78,-0.128985,-0.132022,1
600403,2015,6.03,5.95,3849656604,14225333.79,14225333.79,-0.011243,-0.010779,1
600403,2016,5.95,5.7,2561059556,13627630.69,13627630.69,-0.042017,-0.042017,1
600403,2017,5.67,4.68,763796641,11189002.04,11189002.04,-0.178947,-0.178947,1
600405,2004,19,8.8,170950347,264000,765186.4,,,1
600405,2005,8.61,6.05,229957088,217800,631278.78,-0.152631,-0.157955,1
600405,2006,6.09,7.37,569046555,366141.6,769012.33,0.692004,0.692496,1
600405,2007,7.4,13.46,1608026077,2591790.97,2808929.71,2.660259,2.65943,1
600405,2008,13.44,4.36,1432176617,885033.83,909876.19,-0.676077,-0.676077,1
600405,2009,4.52,9.78,2029567930,2040960.82,2040960.82,1.243119,1.243119,1
600405,2010,9.9,10.59,2043284858,2209997.45,2311269.62,0.08949,0.087935,1
600405,2011,10.82,6.88,1708047850,1748977.05,1801089.32,-0.216593,-0.215675,1
600405,2012,6.9,5.17,1391254730,1314274.91,1333193.27,-0.248547,-0.248547,1
600405,2013,5.18,9.45,1377561043,2402301.33,2670524.65,0.827853,0.827853,1
600405,2014,9.3,9.78,4676787291,4145671.6,4145671.6,0.557289,0.557672,1
600405,2015,9.78,16.74,9768132499,7095965.51,7331162.51,0.711657,0.711656,1
600405,2016,16.6,11.17,4591316937,4796876.1,4901036.35,-0.330824,-0.330346,1
600405,2017,11.17,6.52,2624137990,3607355.92,3664503.72,-0.338078,-0.314966,1
600406,2003,15.91,16.65,84406932,666000,1814850,,,1
600406,2004,16.65,13.39,177279153,1044420,2846044.5,0.579799,0.58021,1
600406,2005,13,15.34,135632515,1196520,3260517,0.164244,0.160568,1
600406,2006,15.04,22.85,179107529,2103114,4856767.5,0.764356,0.764211,1
600406,2007,23.18,31.32,560090759,4679496.27,7988479.2,0.644813,0.644814,1
600406,2008,31.5,20.39,362303524,3566521.01,5200673.4,-0.342549,-0.342593,1
600406,2009,20.5,48.96,640008541,12487737.6,12487737.6,1.40975,1.406081,1
600406,2010,48.9,72.06,953543180,36759247.2,37844429.65,1.950182,1.946691,1
600406,2011,72.06,31.2,981608748,32771196.37,32771196.37,-0.13284,-0.132667,1
600406,2012,31.34,16.03,1928568912,25255878.74,25255878.74,-0.226882,-0.226122,1
600406,2013,16.1,14.87,4461034360,32799556.06,36118536.33,0.310575,0.31179,1
600406,2014,14.87,14.55,8023924097,32093714.91,35341271.26,-0.013822,-0.014795,1
600406,2015,14.58,16.68,15912407020,36791970.08,40514941.89,0.152673,0.157388,1
600406,2016,16.88,16.63,5804770091,36681682.4,40393494.23,0.017061,0.013189,1
600406,2017,17.5,18.28,4278492521,40321175.84,76812021.96,0.118672,0.117258,1
600408,2003,9.59,8.89,381725426,622300,2044700,,,1
600408,2004,8.88,7.01,993586617,834190,2740910,0.345562,0.346119,1
600408,2005,7.08,4.36,729744632,674492,1704760,-0.174224,-0.173609,1
600408,2006,4.35,4.51,1354165522,1017410.9,1763410,0.05909,0.057339,1
600408,2007,4.57,20.79,2703094661,4690016.1,9792090,3.62698,3.620843,1
600408,2008,20.99,3.67,3825456860,3045366,3111426,-0.682251,-0.682251,1
600408,2009,3.75,8.51,9069080841,7061598,8567868,1.335824,1.332425,1
600408,2010,8.56,5.68,3965868355,5718624,5718624,-0.33255,-0.33255,1
600408,2011,5.74,3.99,5979648282,4017132,4017132,-0.297535,-0.297535,1
600408,2012,4.06,3.98,2779982267,4007064,4007064,-0.002506,-0.002506,1
600408,2013,4.05,2.7,2027770431,2718360,2718360,-0.321608,-0.321608,1
600408,2014,2.69,3.71,4801604138,3735228,3735228,0.374075,0.374074,1
600408,2015,3.71,5.29,4913447214,5325972,5325972,0.425876,0.425876,1
600408,2016,5.33,5.31,3452040806,5346108,5346108,0.003781,0.003781,1
600408,2017,5.29,3.15,3675462741,3171420,3171420,-0.40678,-0.40678,1
600409,2003,8.31,6.12,278623170,612000,2142000,,,1
600409,2004,6.12,5.4,350045449,540000,1890000,-0.102868,-0.101307,1
600409,2005,5.31,3.22,371502770,517776,1352400,-0.012136,-0.013378,1
600409,2006,3.18,4.25,1406548546,1163062.18,2320500,0.77228,0.756211,1
600409,2007,4.27,19.47,2919955436,5859724.1,10630620,3.622478,3.607059,1
600409,2008,19.55,3.29,3432802038,3089757.44,3089757.44,-0.725205,-0.717519,1
600409,2009,3.36,8.62,6787236053,8095352.32,8095352.32,1.63151,1.62766,1
600409,2010,8.69,8.26,4656523257,7757263.36,7757263.36,-0.041763,-0.041763,1
600409,2011,8.29,6.94,4227368485,6517603.84,7353487.46,-0.149824,-0.145278,1
600409,2012,7,3.8,1698651387,5353075.2,7031464.85,-0.160624,-0.161383,1
600409,2013,3.81,4.65,2830272763,7764193.35,8604292.51,0.229864,0.228947,1
600409,2014,4.64,6.17,5859076839,10302166.23,11416878.45,0.351284,0.344086,1
600409,2015,6.2,7.75,12699225369,14340487.52,14340487.52,0.270768,0.269044,1
600409,2016,7.72,9.39,5295980707,17375119.72,17375119.72,0.226925,0.221935,1
600409,2017,9.43,9.59,8032377224,17745196.82,19797111.21,0.035251,0.034611,1
600410,2004,24.19,19.3,132777373,463200,1814200,,,1
600410,2005,19.15,24.74,108615258,771888,3023228,0.709789,0.692332,1
600410,2006,24.71,24.86,333176870,1489213.44,4556838,0.959265,0.949523,1
600410,2007,24.93,26.33,739463304,2839090.18,9195865.72,0.922715,0.921319,1
600410,2008,26.33,10.68,905008828,2516937.96,4476043.11,-0.507921,-0.505659,1
600410,2009,11.06,16.98,1433172039,7052342.86,7828046.18,0.769227,0.763858,1
600410,2010,16.98,17.83,2806588444,8589805.1,9001693.79,0.167943,0.163899,1
600410,2011,17.96,10.14,1803830538,4943620.95,5513518.49,-0.426691,-0.424565,1
600410,2012,9.95,6.35,1659223938,4047778.9,4116572.32,-0.239996,-0.236496,1
600410,2013,6.38,6.75,2948994525,4302757.1,4360729.96,0.079946,0.07874,1
600410,2014,6.71,20.37,7151967519,12984764.75,13063767.54,2.031737,2.025926,1
600410,2015,20.69,26.51,9257188699,16898680.1,17012142.9,0.303297,0.304467,1
600410,2016,26.48,10.87,5617922926,9700645.55,12005743.07,-0.423952,-0.424066,1
600410,2017,10.97,10.52,3377918957,11507768.91,11601882.93,-0.028874,-0.029439,1
600415,2002,26.01,13.8,41352175,402298.97,1435614.12,,,1
600415,2003,13.8,16.91,36725419,492961.99,1759147.45,0.232181,0.232609,1
600415,2004,16.92,30,80059197,1502721.81,3749059.11,0.833176,0.783113,1
600415,2005,29.6,31.95,80413528,1690574.41,3992747.95,0.078295,0.075,1
600415,2006,32.5,77.5,133055587,4445231.67,9685069.37,1.699562,1.692812,1
600415,2007,77.52,86.59,254142791,6507645.13,10821034.28,0.11729,0.11729,1
600415,2008,95.25,54.88,112655493,8249269.31,18670224.62,0.267582,0.267583,1
600415,2009,54.96,44.73,916675916,13447150.74,30434371.26,0.634802,0.633746,1
600415,2010,44.8,35.04,1668046021,21068104.71,47682556.18,0.566733,0.566734,1
600415,2011,35.12,7.84,2328759993,9427736.35,21337399.57,-0.552512,-0.552511,1
600415,2012,7.89,6.64,4430206009,18071471.06,18071471.06,-0.143448,-0.140306,1
600415,2013,6.69,5.87,5122100205,15975833.61,15975833.61,-0.098799,-0.100904,1
600415,2014,5.87,12.69,5293225781,34537193.95,34537193.95,1.205513,1.178876,1
600415,2015,12.6,9.19,27510744358,50023138.28,50023138.28,0.454158,0.457841,1
600415,2016,9.18,8.65,9937681305,47083802.62,47083802.62,-0.051133,-0.053319,1
600415,2017,8.63,5.78,4682384340,31461777.94,31461777.94,-0.326323,-0.324855,1
600416,2002,13,9.83,241290356,737250,1916850,,,1
600416,2003,9.73,7.49,258976758,561750,1460550,-0.220694,-0.215666,1
600416,2004,7.39,6.42,241370376,481500,1251900,-0.125025,-0.12283,1
600416,2005,6.35,6.11,336583461,600307.5,1191450,0.295585,0.27634,1
600416,2006,6.1,10.6,884460584,1183813.04,2491000,0.769316,0.767594,1
600416,2007,10.61,30.47,760970004,4621704.07,7160450,1.892126,1.89434,1
600416,2008,30.07,7.33,974759185,1183285.38,1722550,-0.757825,-0.75681,1
600416,2009,7.49,24.1,1979883716,5663500,5663500,2.304927,2.301501,1
600416,2010,24.2,29.74,1299357529,9048165.14,9048165.14,0.392036,0.377289,1
600416,2011,30.02,6.88,1681682612,4186373.65,4186373.65,-0.537324,-0.537323,1
600416,2012,6.88,5.1,1771832760,3103271.16,3103271.16,-0.248525,-0.244186,1
600416,2013,5.14,6.87,1660883784,4180288.8,4180288.8,0.347059,0.347059,1
600416,2014,6.83,12.04,2322972313,7326153.89,7326153.89,0.757972,0.756914,1
600416,2015,11.81,20.73,3748096880,8212006.68,15410789.3,0.724119,0.724252,1
600416,2016,21.2,14.71,2850040036,10340085.38,13913222.92,-0.288512,-0.288953,1
600416,2017,14.7,12.49,3418632139,10503658.12,11813470.72,-0.147672,-0.147519,1
600418,2001,13.5,13.28,236723200,1168640,3054400,,,1
600418,2002,13.3,11.77,184120634,1035760,2707100,-0.09881,-0.098645,1
600418,2003,11.62,14.59,227833484,1283920,3355700,0.260574,0.260833,1
600418,2004,14.5,5.63,244009820,891808.42,2330836.42,-0.285569,-0.272515,1
600418,2005,5.6,3.45,898409016,2257309.15,3139129.15,0.341698,0.33659,1
600418,2006,3.45,4.92,4521122664,3239068.2,4496620.2,0.474067,0.478261,1
600418,2007,5.02,9.05,6241315905,7971858.97,11663066.55,1.24301,1.237805,1
600418,2008,9.09,2.92,1900538839,2572135.71,3763110.97,-0.670847,-0.668508,1
600418,2009,2.97,10.65,7475204326,9381248.41,13725045.16,2.655245,2.65137,1
600418,2010,10.77,10.63,6509575747,11404591.04,13699270.43,0.012062,0.007512,1
600418,2011,10.63,5.96,3662642344,6394295.63,7680870.34,-0.428921,-0.420508,1
600418,2012,6,6.83,3329686560,7301526.71,8775906.79,0.17467,0.171141,1
600418,2013,6.85,8.73,5424675006,9332698.13,11217227.86,0.297287,0.29429,1
600418,2014,8.67,12.08,6946409675,12913974.04,15521662.38,0.410866,0.408935,1
600418,2015,12.08,14.59,10173808096,12104111.65,21348569.78,0.219559,0.216887,1
600418,2016,14.55,11.56,5335404731,11760660.02,21886688.07,-0.1947,-0.195339,1
600418,2017,11.61,9.46,4108370499,13692756.19,17910732.63,-0.166711,-0.165225,1
600419,2001,30,19.52,66848447,585600,1564723.2,,,1
600419,2002,19.57,13.41,47798519,402300,1074945.6,-0.310897,-0.310451,1
600419,2003,13.28,7.52,42217380,225600,602803.2,-0.436888,-0.435496,1
600419,2004,7.52,5.8,59155542,174000,464928,-0.223792,-0.222074,1
600419,2005,5.8,4.41,110569819,132300,353505.6,-0.239655,-0.239655,1
600419,2006,4.39,3.87,187249635,156735,310219.2,0.184693,0.184694,1
600419,2007,3.89,8.55,224095516,398390.4,685368,1.209302,1.209302,1
600419,2008,8.53,3.76,168092030,190268.66,301401.6,-0.560234,-0.560234,1
600419,2009,3.83,10.71,407255974,858513.6,858513.6,1.848404,1.848404,1
600419,2010,10.82,11.84,270659765,949094.4,949094.4,0.105509,0.105509,1
600419,2011,11.9,7.62,188184008,610819.2,610819.2,-0.356419,-0.356419,1
600419,2012,7.78,11.02,237803764,883363.2,883363.2,0.446194,0.446194,1
600419,2013,10.97,16.99,588609959,1361918.4,1467756.16,0.541742,0.541742,1
600419,2014,17.76,20.7,255025345,1660364.33,1788260.89,0.218364,0.218364,1
600419,2015,20.66,35.21,757609047,2824223.57,3646249.33,0.700966,0.700966,1
600419,2016,35.01,57.01,405653202,5102335.42,5903796.49,0.619142,0.619142,1
600419,2017,56.4,45.5,169452874,4072202.45,4711853.01,-0.201894,-0.201894,1
600420,2004,15.38,11.73,207508218,387090,1022760.99,,,1
600420,2005,11.65,11.48,191206809,568260,1501445.21,0.497245,0.485081,1
600420,2006,11.4,6.06,811946610,749925,1585149.47,0.339295,0.341463,1
600420,2007,6.13,13.32,1585702073,2301186.91,3484189.92,1.219463,1.214521,1
600420,2008,13.35,5.86,839676137,1219274.09,1686117.74,-0.5112,-0.508559,1
600420,2009,5.96,14.04,1176218886,4039776.96,4039776.96,1.395904,1.395904,1
600420,2010,14.25,19.17,1087068050,5515849.32,5515849.32,0.365385,0.365385,1
600420,2011,19.2,9.83,633310603,2828419.34,2828419.34,-0.484442,-0.482003,1
600420,2012,9.92,12.73,567861044,3662846.21,3662846.21,0.304154,0.305188,1
600420,2013,12.73,16.29,787511214,4687177.12,4687177.12,0.279654,0.279654,1
600420,2014,16.2,20.91,720630956,6016505.44,6016505.44,0.28361,0.28361,1
600420,2015,20.96,37.15,1300201503,10689295.88,10689295.88,0.783155,0.786227,1
600420,2016,33.44,33.12,655162365,9529730.27,9529730.27,-0.10693,-0.107133,1
600420,2017,32.99,12.72,1052428780,7319937.75,14116241.74,-0.226049,-0.224034,1
600421,2004,12.48,7.08,417924281,318600,962880,,,1
600421,2005,7,3.76,289373217,203040,613632,-0.362712,-0.362712,1
600421,2006,3.76,3.7,583408715,319680,723720,0.574467,0.574468,1
600421,2007,3.7,8.59,1176770382,1070073.48,1680204,1.321622,1.321622,1
600421,2008,8.16,2.61,430715398,366954.78,510516,-0.696158,-0.696158,1
600421,2009,2.48,8.99,963495787,1263955.34,1758444,2.444444,2.444444,1
600421,2010,8.95,6.06,607409934,852009.94,1185336,-0.325918,-0.325918,1
600421,2011,6.05,3.69,653410732,721764,721764,-0.391089,-0.391089,1
600421,2012,3.7,4.74,578208197,927144,927144,0.284553,0.284553,1
600421,2013,4.77,6.43,766929200,1257708,1257708,0.35654,0.35654,1
600421,2014,6.43,6.96,461740840,1361376,1361376,0.082426,0.082426,1
600421,2015,6.93,22.68,1656673604,4436208,4436208,2.258621,2.258621,1
600421,2016,22.7,25.48,787167976,4983888,4983888,0.123457,0.123457,1
600421,2017,22.93,11.66,621847260,2280696,2280696,-0.542386,-0.542386,1
600422,2000,30.6,27.93,42444438,1117200,2742167.4,,,1
600422,2001,27.95,25.08,95464271,1003200,2462354.4,-0.097221,-0.096563,1
600422,2002,25,15,51470626,600000,1472700,-0.393256,-0.391148,1
600422,2003,15.01,17.7,56343976,708000,1737786,0.203929,0.201333,1
600422,2004,17.7,12.3,103261563,787200,1932182.4,0.12795,0.125989,1
600422,2005,11.91,4.37,343987365,559360,1372949.12,-0.28206,-0.277236,1
600422,2006,4.37,3.46,1447171612,575744,1087048.96,0.02929,0.029291,1
600422,2007,3.48,8.1,2473336103,1901903.64,2544825.6,1.34104,1.34104,1
600422,2008,8.11,4.42,1541793597,1204085.94,1388657.92,-0.454321,-0.454321,1
600422,2009,4.49,10.62,2512217164,3336549.12,3336549.12,1.402715,1.402715,1
600422,2010,10.66,13.88,1443803702,4360762.88,4360762.88,0.312025,0.311676,1
600422,2011,13.78,14.85,741983969,4661496.48,4665513.6,0.081969,0.080692,1
600422,2012,14.87,19.47,602450147,6107773.95,6117006.72,0.32912,0.324579,1
600422,2013,19.47,23.59,771186203,8034072.6,8047260.88,0.236478,0.196622,1
600422,2014,23.38,24.82,1132879346,8447633.96,8466850.99,0.06922,0.066978,1
600422,2015,24.53,39.82,2449247890,13556781.8,15702790.42,0.612325,0.611201,1
600422,2016,39.87,13.51,2115426871,9198950.27,10655183.26,-0.311173,-0.31115,1
600422,2017,13.53,9.15,1466614863,6206914.89,7216500.87,-0.311581,-0.3094,1
600423,2003,8.63,7.86,166417173,471600,1153737.96,,,1
600423,2004,7.86,7.17,284470718,559260,1368192.31,0.209674,0.204962,1
600423,2005,7.1,5.66,198846885,573924,1080051.39,0.045558,0.047141,1
600423,2006,5.66,11.05,758108518,1258631.48,2108580.89,0.981566,0.969965,1
600423,2007,11.1,26.76,1185330821,4137561.76,5936966.35,1.421719,1.421719,1
600423,2008,26.88,7.84,1117803524,2087256.33,2087256.33,-0.64745,-0.646562,1
600423,2009,7.95,14.17,1872822604,3772502.83,3772502.83,0.807398,0.807398,1
600423,2010,13.61,9.78,1941586036,3905618.68,3905618.68,0.04278,0.042343,1
600423,2011,9.8,6.36,1250899985,2539850.18,2539850.18,-0.349693,-0.349693,1
600423,2012,6.45,5.54,840441295,2212385.22,2212385.22,-0.116434,-0.113208,1
600423,2013,5.58,4.14,1020127338,1653298.7,1653298.7,-0.242057,-0.241877,1
600423,2014,4.14,5.95,1155306436,2376117.7,2376117.7,0.437198,0.437198,1
600423,2015,6.55,8.6,3836915373,3434388.61,3434388.61,0.452722,0.453782,1
600423,2016,8.65,9.39,3808154463,3749873.15,3749873.15,0.091861,0.09186,1
600423,2017,9.34,5.1,1923226121,2036672.32,2036672.32,-0.456869,-0.456869,1
600425,2003,8.03,6.5,272210677,390000,1202028.75,,,1
600425,2004,6.48,4.94,218272301,296400,913541.85,-0.224014,-0.22,1
600425,2005,4.85,3.44,349609692,206400,636150.6,-0.275266,-0.277328,1
600425,2006,2.9,4.67,844123921,378270,863611.43,0.853672,0.852326,1
600425,2007,4.7,14.28,1410133603,2048352.03,3511844.7,2.166679,1.126997,1
600425,2008,14.47,7.3,1253063308,1671937.91,2692906.13,-0.224626,-0.22479,1
600425,2009,7.46,22.56,2389424184,5517407.09,8322186.6,2.140783,2.117808,1
600425,2010,22.67,20.25,2550372501,9693574.62,9693574.62,0.087733,0.083538,1
600425,2011,20.4,11.85,2161438424,5672536.26,5672536.26,-0.404449,-0.395062,1
600425,2012,11.98,9.89,1723706234,4734293.98,6818116.98,-0.135349,-0.135865,1
600425,2013,10,3.84,2524039553,5294553.93,5294553.93,-0.215318,-0.213347,1
600425,2014,3.86,6.89,6218276297,9499863.69,9499863.69,0.813,0.807292,1
600425,2015,6.89,5.84,11810134630,8052134.1,8052134.1,-0.147647,-0.146589,1
600425,2016,5.88,4.65,7933410227,6411373.9,6411373.9,-0.203767,-0.203767,1
600425,2017,4.67,3.91,11582176923,5391069.24,5391069.24,-0.15914,-0.15914,1
600426,2002,10,9.52,263276405,571200,1589840,,,1
600426,2003,9.48,8.47,166301952,508200,1414490,-0.099618,-0.097689,1
600426,2004,8.47,12.99,268122074,779400,2169330,0.55609,0.551358,1
600426,2005,12.99,7.22,526078247,649800,1808610,-0.16057,-0.158584,1
600426,2006,7.94,11.55,999336896,1382535,3817275,1.155477,1.146053,1
600426,2007,11.65,26.5,1193640187,7420786.39,13137375,2.457888,2.450216,1
600426,2008,26.88,10.61,1043255712,3209839.85,5259907.5,-0.599623,-0.599623,1
600426,2009,10.72,23.49,2082374619,11645167.5,11645167.5,1.227776,1.223374,1
600426,2010,23.41,13.83,2319428930,6856222.5,8792422.5,-0.407179,-0.406982,1
600426,2011,13.98,7.55,1775302283,7199868.75,7199868.75,-0.17636,-0.173897,1
600426,2012,7.61,7.75,2061301358,7390593.75,7390593.75,0.02649,0.02649,1
600426,2013,7.72,6.77,3105366877,6456041.25,6456041.25,-0.103383,-0.107097,1
600426,2014,6.74,10.94,5065713817,10432657.5,10432657.5,0.634769,0.62777,1
600426,2015,10.91,14.43,7987143130,13760808.75,13836421.95,0.329491,0.332724,1
600426,2016,14.4,13.25,2411697751,16426190.63,16516449.63,0.20401,0.200624,1
600426,2017,13.29,15.92,3402595733,25703317.73,25796187.72,0.572614,0.569509,1
600428,2002,12.55,8.93,432615863,1160900,3214800,,,1
600428,2003,8.8,9,319144151,1170000,3240000,0.036951,0.033595,1
600428,2004,8.95,11.31,622061459,1911390,5293080,0.633665,0.633667,1
600428,2005,11.18,6.55,1236894629,2014649,4291560,0.122287,0.123873,1
600428,2006,6.53,10.87,2594025980,3551876.37,7122024,0.709527,0.690076,1
600428,2007,11.06,38.95,1846137910,14003286.71,25520040,2.649889,2.620055,1
600428,2008,37.6,6.4,1833715037,8386560,8386560,-0.661351,-0.648267,1
600428,2009,6.48,10.55,7636999372,13824969.24,13824969.24,0.678906,0.679688,1
600428,2010,10.58,8.34,3678242402,10928933.03,10928933.03,-0.209479,-0.209479,1
600428,2011,8.4,4.12,2114028948,6964639.14,6964639.14,-0.459076,-0.459632,1
600428,2012,4.13,3.93,1923272341,6643454.32,6643454.32,-0.041212,-0.041262,1
600428,2013,4,3.51,2944330025,5933466.84,5933466.84,-0.10687,-0.10687,1
600428,2014,3.5,8,5806074726,13523571.14,13523571.14,1.279202,1.279202,1
600428,2015,8.3,10.26,13874378128,17343979.99,17343979.99,0.284985,0.285,1
600428,2016,10.24,6.12,7207366659,10345531.93,13137502.72,-0.402466,-0.402534,1
600428,2017,6.14,5.61,6063242993,9483404.26,12042710.83,-0.083333,-0.083333,1
600429,2003,6.58,5.97,871155753,895500,3790950,,,1
600429,2004,5.6,2.99,756327623,448500,1898650,-0.497594,-0.49665,1
600429,2005,2.91,2.28,412974544,342000,1447800,-0.237458,-0.237458,1
600429,2006,2.28,2.79,1160358000,594270,1771650,0.73763,0.737632,1
600429,2007,2.79,9.02,2840204508,2570158.8,5727700,2.232975,2.232975,1
600429,2008,9.15,5.59,1164960310,1947779.6,3549650,-0.380266,-0.380266,1
600429,2009,6.15,8.08,3310738720,5130800,7150800,0.445438,0.445438,1
600429,2010,8.16,7.51,1839685782,4768850,6646350,-0.070545,-0.070545,1
600429,2011,7.52,5.24,1871989235,3327400,4637400,-0.302264,-0.302264,1
600429,2012,5.3,6.61,2366277396,5849850,5849850,0.26145,0.26145,1
600429,2013,6.5,8.16,2793793846,7221600,7221600,0.234494,0.234493,1
600429,2014,8.16,8.83,1582756666,7814550,7814550,0.082108,0.082108,1
600429,2015,8.8,7.29,2511520331,6451650,10917193.64,-0.174406,-0.174405,1
600429,2016,7.49,7.85,1919849872,6947250,11755825.79,0.076818,0.076818,1
600429,2017,7.88,6.41,1179045149,5672850,9599343.1,-0.18344,-0.183439,1
600432,2003,8.5,13.7,484137548,822000,2603000,,,1
600432,2004,13.75,10.78,398070065,646800,2048200,-0.199101,-0.19854,1
600432,2005,10.68,10.11,260432477,606600,1920900,-0.031537,-0.034323,1
600432,2006,10.12,17.21,1069093599,1573682.4,3923880,1.608776,1.606829,1
600432,2007,17.18,101.69,1085540732,11399964.47,25874716.85,4.936014,4.9233,1
600432,2008,102,9.87,1187900452,2578716.98,5022784.06,-0.805411,-0.803914,1
600432,2009,10.86,29.4,4467802352,20738379.83,22442226.63,3.484021,3.478217,1
600432,2010,29.5,25.58,2548880512,19526263.85,20748489.04,-0.125925,-0.126531,1
600432,2011,26,12.33,1450137189,10001128.61,10001128.61,-0.51587,-0.514073,1
600432,2012,12.4,13.5,920909045,10950140.82,10950140.82,0.094891,0.094891,1
600432,2013,13.6,7.73,822241164,6269969.52,6269969.52,-0.427407,-0.427407,1
600432,2014,7.68,14.23,4373802806,11542259.54,22820991.32,0.847491,0.847348,1
600432,2015,14.24,12.89,4979768845,10455356.68,20672001.28,-0.094167,-0.094167,1
600432,2016,12.87,7.19,3828542896,5831963.89,11530774.96,-0.442203,-0.442203,1
600432,2017,6.83,6.74,926553005,5466959.19,10809099.19,-0.062587,-0.062587,1
600433,2003,10.18,6.56,299133568,393600,1049600,,,1
600433,2004,6.52,4.72,218365647,283200,755200,-0.263651,-0.257622,1
600433,2005,4.68,3.93,181485019,235800,628800,-0.14274,-0.146186,1
600433,2006,4.08,4.71,519914684,373032,753600,0.596964,0.598779,1
600433,2007,4.71,10.86,1177628411,860112,1737600,1.305732,1.305732,1
600433,2008,10.87,3.83,642383117,303336,612800,-0.64733,-0.64733,1
600433,2009,3.88,8.4,1015878849,1344000,1848000,1.193211,1.193211,1
600433,2010,8.4,10.13,1281966390,2107040,2897180,0.570393,0.57131,1
600433,2011,10.2,8.57,2081596936,2139072,3643107,0.01776,0.018164,1
600433,2012,8.51,9.14,1089209227,5055699.6,5439579.6,0.500957,0.500117,1
600433,2013,9.14,10.64,3696545107,11770819.2,12664579.2,1.336201,1.341357,1
600433,2014,10.59,11.8,3593663084,14045304,14045304,0.112863,0.112782,1
600433,2015,11.8,11.46,8369535031,13640608.8,14569274.98,-0.027599,-0.026271,1
600433,2016,11.49,8.02,4643751631,9546045.6,10195949.85,-0.299411,-0.299302,1
600433,2017,8.03,4.64,2939607039,5522899.2,5898903.66,-0.417464,-0.416708,1
600435,2003,13,9.23,97296390,369200,830700,,,1
600435,2004,9.2,6.5,116551009,260000,585000,-0.288244,-0.28494,1
600435,2005,6.45,5.74,84165218,229600,516600,-0.107133,-0.109231,1
600435,2006,5.75,6.25,702008578,532000,900000,1.328788,1.328659,1
600435,2007,6.32,19.6,1421763369,1863660.98,2822400,2.136,2.136,1
600435,2008,21.56,19.18,397598912,1823725.39,4271722,-0.021429,-0.021429,1
600435,2009,19.33,23.38,3516113482,4446162.63,11606767.2,1.437956,1.437956,1
600435,2010,23.63,15.91,4136320492,5755628.3,11847540.6,0.029298,0.029299,1
600435,2011,15.96,7.6,1835796084,2749388.75,5659416,-0.522313,-0.522313,1
600435,2012,7.59,8.27,2679916828,6158338.2,6158338.2,0.088158,0.088158,1
600435,2013,8.35,13.18,6827295961,9814618.8,9814618.8,0.604321,0.605804,1
600435,2014,13.12,24.47,5585680087,18221830.2,18221830.2,0.864508,0.860395,1
600435,2015,24.55,28.7,5060929340,21371742,21371742,0.174309,0.174908,1
600435,2016,29.22,13.04,6417129501,19420732.8,19420732.8,-0.089637,-0.089547,1
600435,2017,13.08,12.33,8599319808,18363315.6,18363315.6,-0.052782,-0.052531,1
600436,2003,15.89,11.57,113299950,462800,1619800,,,1
600436,2004,11.55,11.18,193663428,447200,1565200,0.004543,0.002593,1
600436,2005,11.16,16.91,144934384,676400,2367400,0.538617,0.535778,1
600436,2006,16.8,21.38,260759843,1094656,2993200,0.647919,0.647924,1
600436,2007,21.51,37.88,273841432,2339165.76,5303200,0.789694,0.790458,1
600436,2008,38.55,18.87,172488348,1200735.84,2641800,-0.49156,-0.488648,1
600436,2009,19,39.31,490548647,2501373.92,5503400,1.128379,1.112348,1
600436,2010,39.5,72.8,264678622,4632409.6,10192000,0.874328,0.864665,1
600436,2011,72.9,74.14,202466242,10379600,10379600,0.030428,0.028022,1
600436,2012,75.02,108.92,223214553,15248800,15248800,0.481678,0.478554,1
600436,2013,109.99,94.31,204692652,15173025.59,15173025.59,-0.036684,-0.04572,1
600436,2014,94.11,87.68,408789940,14106360.76,14106360.76,-0.056712,-0.058636,1
600436,2015,87.7,68.79,1082476998,27668127.23,27668127.23,0.968557,0.971658,1
600436,2016,68.26,45.79,943723370,27625895.05,27625895.05,0.004448,0.003562,1
600436,2017,45.51,63.2,1174845470,38129647.67,38129647.67,0.38682,0.386111,1
600438,2004,12.89,7.89,291809747,473400,1356133.2,,,1
600438,2005,7.78,11.27,251702823,676200,1937087.6,0.484249,0.47275,1
600438,2006,11.26,13.54,805960026,1868520,4654510.4,1.772312,1.76898,1
600438,2007,13.31,13.73,1738529586,4714470.92,9439649.6,1.030704,1.031019,1
